"stateDist","abroadPrcnt","recentArrivalPrcnt","totalPopBirthPlace","prcntForeignBorn","prcntExAliens","totalHouseholds","under10k","over10k","over15k","over25k","over35k","over50k","over75k","over100k","over150k","over200k","meanIncome","medianIncome","totalEmploymentPop","prcntUnemp","prcntNotEmploy","prcntBA","prcntHS","totalPopRaceFile","prcntAsian","prcntBlack","prcntBlackNotHisp","prcntHisp","prcntMulti","prcntWhite","prcntWhiteAll","prcntNotHisp","prcntOld","medianAge","gini","sponID","icpsr","state","district","lastName","firstName","middleName","age","gender","party","numberTerms","daysServed","fracServed","cd","statenm","dwnom1","dwnom2","comPower","chair","rank","comName","numCom","rankChair","black","hispanic","numSpon","numCosp","numPassH","numEnact","passPrcnt","congNum","partyControl","demSeats","repSeats","otherSeats","ses","sesNorm"
"5120","MA.6",0.7010013,3.57916,651354,10.98496,52.97061,240110,6.488276,93.51172,89.38611,81.279,73.28391,62.62172,45.44792,31.56761,12.9828,5.822748,83683,66785,516325,4.2,32.67225,39.1,90.8,651354,3.617695,3.955299,2.368144,5.401364,1.244331,87.67567,91.18636,94.59864,17.39392,40.9,0.4910098,400407,"29730","MA",6,"Tierney","John","F.",53,"M","Democrat",5,704,1,6," MASSACH",-0.479,-0.358,0,0,0,"House Committee on Education and the Workforce House Permanent Select Committee on Intelligence",2,0,0,0,7,255,0,0,0,109,"R",201,233,1,1.56581,65.03142
"5121","MA.7",1.741779,5.662906,647671,22.68806,42.33177,250697,5.497473,94.50253,90.20451,82.782,74.43129,62.10605,43.25461,28.53285,11.98658,6.406539,85044,65537,529426,5.7,31.30617,42.4,89.6,647671,9.193248,5.758634,5.011341,6.928672,1.487638,77.00823,81.90717,93.07133,17.58887,39.8,0.496268,400253,"14435","MA",7,"Markey","Edward","J.",58,"M","Democrat",16,704,1,7," MASSACH",-0.508,-0.391,2,0,0,"House Committee on Energy and Commerce House Committee on Homeland Security House Committee on Resources",3,0,0,0,32,296,0,0,0,109,"R",201,233,1,1.616536,66.05882
"5122","MA.8",1.529983,10.74284,594647,29.04261,38.73863,242816,14.39197,85.60803,78.16289,67.87691,58.7033,45.8483,30.46134,19.84095,8.847028,4.636844,66209,45409,503695,6.6,32.68684,44.9,82.9,594647,9.565507,24.44055,20.75988,17.62996,3.774845,48.74674,59.57804,82.37004,12.29082,31.7,0.5605245,400063,"29919","MA",8,"Capuano","Michael","E.",52,"M","Democrat",4,704,1,8," MASSACH",-0.558,0.095,2,0,0,"House Committee on Financial Services House Committee on Transportation and Infrastructure",2,0,0,0,5,254,0,0,0,109,"R",201,233,1,1.177236,57.16126
"5123","MA.9",0.4190373,4.959181,640993,16.27132,55.77863,241475,6.57418,93.42582,89.41547,81.38524,73.71985,62.79242,42.68558,28.74749,12.65307,5.125582,84295,64867,509349,6.1,31.62763,37.9,89.1,640993,5.167763,13.42729,11.94615,5.132193,1.473495,75.25386,78.54938,94.86781,16.24324,39.1,0.483788,400249,"20119","MA",9,"Lynch","Stephen","F.",49,"M","Democrat",3,704,1,9," MASSACH",-0.346,0.218,1,0,0,"House Committee on Financial Services House Committee on Government Reform",2,0,0,0,20,264,0,0,0,109,"R",201,233,1,1.394586,61.56346
"5124","MD.1",0.2874132,5.737603,712911,3.508713,53.97377,270285,4.260318,95.73968,92.00622,83.88701,75.33751,61.52617,42.18917,26.85388,10.35611,4.734262,80636,62617,566758,4.8,32.94051,31.2,88.1,712911,1.817618,12.29354,11.48601,2.035177,1.6002,83.47802,85.94677,97.96482,17.40834,39.4,0.4663681,400149,"29122","MD",1,"Gilchrest","Wayne","T.",58,"M","Republican",8,704,1,1," MARYLAN",0.416,-0.449,2,0,0,"House Committee on Resources House Committee on Science House Committee on Transportation and Infrastructure",3,0,0,0,12,159,0,0,0,109,"R",201,233,1,1.079182,55.1753
"5125","MD.2",0.8194728,6.87396,690810,7.419117,47.45571,273686,5.309369,94.69063,89.57565,80.72097,69.06016,53.35384,30.98953,17.61435,4.791988,1.745431,63539,53014,545736,6.3,31.09177,24.7,84.3,690810,4.258624,32.67165,31.21669,2.957543,2.243743,59.84019,63.37025,97.04246,14.62862,36.6,0.422632,400349,"20329","MD",2,"Ruppersberger","C.","A. Dutch",58,"M","Democrat",2,704,1,2," MARYLAN",-0.249,0.159,0,0,0,"House Committee on Government Reform House Permanent Select Committee on Intelligence",2,0,0,0,5,341,0,0,0,109,"R",201,233,1,0.3132153,39.66147
"5126","MD.3",0.9540002,8.729833,691090,10.11952,45.7339,266017,5.318833,94.68117,91.25469,83.38978,75.3809,62.55202,43.75322,29.71615,12.67137,6.090588,87272,65908,552225,4.4,30.58065,41.1,87,691090,4.882143,19.66922,18.20515,4.392192,2.178587,70.71409,74.91238,95.60781,14.08688,36.7,0.4885133,400064,"15408","MD",3,"Cardin","Benjamin","L.",61,"M","Democrat",10,704,1,3," MARYLAN",-0.27,-0.26,3,0,0,"House Committee on Ways and Means",1,0,0,0,16,230,0,0,0,109,"R",201,233,1,1.580871,65.33645
"5127","MD.4",0.84794,6.134649,685190,21.08028,40.21531,246334,3.699043,96.30096,93.78364,88.10314,79.63253,65.5959,44.47823,29.36623,12.09171,4.592139,82485,66963,524237,6.5,26.70109,35.5,87,685190,7.254776,57.03995,55.40142,11.32854,2.024548,24.17724,30.18374,88.67146,10.46673,35.2,0.4449609,400438,"29355","MD",4,"Wynn","Albert","Russell",53,"M","Democrat",7,704,1,4," MARYLAN",-0.33,0.057,1,0,0,"House Committee on Energy and Commerce",1,0,1,0,12,399,0,0,0,109,"R",201,233,1,1.366171,60.98794
"5128","MD.5",0.616612,7.410283,749580,10.67571,46.67033,261667,3.180378,96.81962,94.48574,89.51759,82.69709,72.69889,53.46146,36.43868,14.65183,5.571967,92646,79916,586691,5.1,27.20325,31.9,90.4,749580,4.507324,37.6212,35.87409,5.626217,2.490328,51.95123,56.94149,94.37378,11.72016,36.1,0.4327889,400189,"14873","MD",5,"Hoyer","Steny","H.",65,"M","Democrat",13,704,1,5," MARYLAN",-0.327,0.073,1,0,0,"House Committee on Appropriations",1,0,0,0,7,137,0,0,0,109,"R",201,233,1,1.593674,65.59577
"5129","MD.6",0.3282771,5.896537,722865,5.076605,51.80805,267658,4.964171,95.03583,90.98551,82.90057,74.31835,61.51581,41.0494,25.73545,9.280873,3.687542,77203,63798,572333,3.8,31.45022,27.5,87.3,722865,2.43697,6.387776,5.520671,2.990738,1.322515,87.78057,90.81876,97.00926,14.72516,38.5,0.4519731,400017,"29356","MD",6,"Bartlett","Roscoe","G.",78,"M","Republican",7,704,1,6," MARYLAN",0.719,0.031,0,0,0,"House Committee on Armed Services House Committee on Science House Committee on Small Business",3,0,0,0,18,306,1,1,5.555556,109,"R",201,233,1,0.8678545,50.89508
"5130","MD.7",0.6035058,6.547656,666605,8.407678,48.867,241540,10.11302,89.88698,83.45077,73.3688,63.351,50.96754,32.83887,20.55933,9.128923,4.423284,67976,50778,521481,7.9,37.03606,31.9,82,666605,5.111123,58.68948,57.49012,2.207604,1.367376,33.66326,35.94107,97.7924,14.60265,37.1,0.525811,400090,"29587","MD",7,"Cummings","Elijah","E.",53,"M","Democrat",6,704,1,7," MARYLAN",-0.408,-0.205,1,0,0,"House Committee on Government Reform House Committee on Transportation and Infrastructure",2,0,1,0,14,518,3,3,21.42857,109,"R",201,233,1,0.7086293,47.67015
"5131","MD.8",1.875047,5.618681,696676,31.54264,42.51377,261844,4.01575,95.98425,93.83259,89.04157,81.84453,71.31804,54.21281,41.44796,22.07268,13.35566,114999,82987,550128,4.1,29.43242,56.3,90,696676,13.45317,18.28784,16.66729,16.50208,1.8683,52.24552,61.9852,83.49792,15.91012,38.6,0.5090044,400415,"20330","MD",8,"Van Hollen","Chris"," ",45,"M","Democrat",2,704,1,8," MARYLAN",-0.356,-0.283,2,0,0,"House Committee on Education and the Workforce House Committee on Government Reform House Committee on the Judiciary",3,0,0,0,7,469,0,0,0,109,"R",201,233,1,2.696968,87.9418
"5132","ME.1",0.2670041,5.744553,668529,3.582791,42.68537,277533,7.033038,92.96696,87.32727,76.7343,66.17411,50.25204,28.10332,15.27674,5.01562,1.944994,61312,50178,544234,4.7,31.13385,31.4,90.5,668529,1.479068,1.333674,1.08836,1.056798,0.9574753,95.53752,97.02765,98.9432,17.41914,41.1,0.4456036,400007,"29728","ME",1,"Allen","Thomas","H.",59,"M","Democrat",5,704,1,1," MAINE  ",-0.356,-0.087,1,0,0,"House Committee on the Budget House Committee on Energy and Commerce",2,0,0,0,10,343,0,0,0,109,"R",201,233,1,0.4834498,43.10938
"5133","ME.2",0.1499131,5.564548,653045,2.756931,59.38125,270714,9.16059,90.83941,81.90046,66.94851,52.65261,36.37751,18.11543,8.261117,2.593143,1.214935,48099,37107,533358,6,37.85112,20,86.9,653045,0.7916759,1.202521,0.9336263,0.8509368,1.895275,95.00004,97.2985,99.14906,18.29154,40.9,0.4558657,400274,"20328","ME",2,"Michaud","Michael","H.",49,"M","Democrat",2,704,1,2," MAINE  ",-0.313,0.286,1,0,0,"House Committee on Small Business House Committee on Transportation and Infrastructure House Committee on Veterans' Affairs",3,0,0,0,16,379,0,0,0,109,"R",201,233,1,-0.4456015,24.29245
"5134","MI.1",0.1942076,6.4087,662178,1.896469,45.33365,277473,8.991866,91.00813,82.93059,68.54397,54.03445,36.35056,16.84128,7.865991,2.429426,1.177772,48247,38079,547832,9.2,42.20527,18,86.7,662178,0.7741121,1.492046,1.360208,1.04262,1.783659,93.08464,95.4849,98.95738,21.25758,42.1,0.4452713,400391,"29360","MI",1,"Stupak","Bart","T.",52,"M","Democrat",7,704,1,1," MICHIGA",-0.382,0.805,1,0,0,"House Committee on Energy and Commerce",1,0,0,0,30,255,1,0,0,109,"R",201,233,1,-0.5880742,21.40682
"5135","MI.10",0.2423195,4.250993,725901,6.432833,59.2449,271992,4.950513,95.04949,90.04309,80.16339,69.41712,55.65127,35.11096,19.94397,5.899438,2.14896,67961,55794,570337,8.8,33.60417,20.2,88.2,725901,2.129078,2.665653,2.034437,2.509295,1.413829,92.04492,94.86955,97.4907,14.81221,38.1,0.433206,400276,"20331","MI",10,"Miller","Candice","S.",50,"F","Republican",2,704,1,10," MICHIGA",0.484,0.09,0,0,0,"House Committee on Armed Services House Committee on Government Reform House Committee on House Administration",3,0,0,0,8,165,0,0,0,109,"R",201,233,1,0.292562,39.24316
"5136","MI.11",0.501669,3.451044,712422,8.396849,46.72774,273292,4.124526,95.87547,92.37775,83.95379,75.19174,62.69741,43.00089,26.77137,9.408984,3.680679,77598,64630,553719,7,30.77608,32.9,91.7,712422,4.958157,7.202753,6.415018,2.827959,1.664744,84.08359,87.40999,97.17204,13.25535,39,0.4436382,400260,"20332","MI",11,"McCotter","Thaddeus","G.",39,"M","Republican",2,704,1,11," MICHIGA",0.491,0.264,0,0,0,"House Committee on the Budget House Committee on International Relations House Committee on Small Business",3,0,0,0,5,461,0,0,0,109,"R",201,233,1,1.188641,57.39226
"5137","MI.12",0.3279237,5.167048,633379,9.54547,58.30563,265702,7.264529,92.73547,86.97413,75.45521,63.18319,47.56155,26.94786,14.09737,3.829102,1.214519,57523,47033,513646,10.4,35.26845,21.8,85.7,633379,3.688629,18.55524,17.16508,1.609463,1.950965,75.66528,78.21889,98.39054,18.14285,39.5,0.4298135,400238,"15033","MI",12,"Levin","Sander","M.",73,"M","Democrat",12,704,1,12," MICHIGA",-0.344,-0.113,3,0,0,"House Committee on Ways and Means",1,0,0,0,5,192,1,1,20,109,"R",201,233,1,0.01246513,33.5701
"5138","MI.13",0.2241455,2.17986,607195,6.46201,34.71468,211990,18.73768,81.26232,73.186,58.44049,45.5696,31.34299,16.29935,8.93061,3.363366,1.525072,45328,31169,447729,18.8,43.74789,14.7,75.2,607195,1.516152,61.19154,59.55583,9.727847,1.718888,27.55935,31.76393,90.27215,12.53337,33,0.5247446,400217,"29733","MI",13,"Kilpatrick","Carolyn","Cheeks",59,"F","Democrat",5,704,1,13," MICHIGA",-0.465,-0.255,1,0,0,"House Committee on Appropriations",1,0,1,0,5,297,1,1,20,109,"R",201,233,1,-0.7561866,18.00189
"5139","MI.14",0.3776022,1.586295,602221,7.968669,53.80191,215292,12.36925,87.63075,78.78091,64.57834,51.54395,35.06029,16.18732,8.377459,2.019118,0.7218104,45774,36070,457263,17.5,42.24637,15.5,81.2,602221,1.495962,62.43289,61.63618,1.823251,0.974061,33.78178,35.18908,98.17675,15.09462,35.7,0.4511892,400080,"10713","MI",14,"Conyers","John"," ",75,"M","Democrat",21,704,1,14," MICHIGA",-0.595,-0.555,2,0,0,"House Committee on the Judiciary",1,0,1,0,26,655,0,0,0,109,"R",201,233,1,-0.7258784,18.61575
"5140","MI.15",0.680853,6.434294,686198,8.395973,42.74903,262908,7.296469,92.70353,87.83643,76.86719,66.86674,51.99309,32.68672,20.06824,6.068282,2.365086,65914,52145,546798,8,34.74263,30.2,87.4,686198,5.705788,13.4894,12.55949,3.323239,2.059027,76.6187,80.61186,96.67676,12.76556,35.3,0.4593118,400110,"2605","MI",15,"Dingell","John","D.",78,"M","Democrat",26,704,1,15," MICHIGA",-0.395,0.372,1,0,0,"House Committee on Energy and Commerce",1,0,0,0,23,186,1,1,4.347826,109,"R",201,233,1,0.6274774,46.02651
"5141","MI.2",0.1842149,6.108503,697012,3.512565,46.82433,258716,6.76688,93.23312,86.95365,75.09354,62.7696,45.27667,23.348,11.68347,3.267289,1.390714,56155,45731,544714,8.9,34.77274,20.3,87.9,697012,1.433261,5.089869,4.552719,6.070197,1.953768,86.39579,90.35426,93.9298,15.59342,36.2,0.4299779,400182,"29361","MI",2,"Hoekstra","Peter"," ",51,"M","Republican",7,704,1,2," MICHIGA",0.765,0.043,1,0,0,"House Committee on Transportation and Infrastructure House Permanent Select Committee on Intelligence",2,0,0,0,9,145,3,0,0,109,"R",201,233,1,-0.2078707,29.10743
"5142","MI.3",0.5609931,6.166605,694661,6.873281,37.11306,258559,6.200519,93.79948,87.7993,76.14123,63.26834,47.21205,26.3379,14.05173,4.933497,2.380114,60425,47304,530236,8.1,31.25948,27.3,87.3,694661,2.21806,9.39595,8.150018,7.840371,2.056831,80.00579,85.56116,92.15963,12.71613,34.8,0.4612801,400119,"29362","MI",3,"Ehlers","Vernon","J.",70,"M","Republican",7,704,1,3," MICHIGA",0.768,-0.851,1,0,0,"House Committee on Education and the Workforce House Committee on House Administration House Committee on Science House Committee on Transportation and Infrastructure",4,0,0,0,14,238,3,1,7.142857,109,"R",201,233,1,0.2277129,37.92971
"5143","MI.4",0.1200522,7.393334,691366,1.997784,51.56386,265843,8.894724,91.10528,84.13274,70.93698,58.08315,41.09606,20.5516,10.60062,3.456928,1.730345,52721,41695,554709,10.2,39.09149,21.2,87.2,691366,1.252593,2.978596,2.390919,2.984382,1.936167,91.3587,94.61776,97.01562,17.49956,37.6,0.4620663,400058,"29124","MI",4,"Camp","Dave","Lee",51,"M","Republican",8,704,1,4," MICHIGA",0.579,0.183,3,0,0,"House Committee on Ways and Means",1,0,0,0,21,160,0,0,0,109,"R",201,233,1,-0.2883754,27.4769
"5144","MI.5",0.1197168,3.499425,654879,2.046638,53.45818,261162,10.97595,89.02405,81.68953,69.35044,55.59078,39.97212,21.6046,11.38336,2.985503,1.160965,50856,39246,510058,10.9,40.22758,16.7,87,654879,0.9578869,19.21195,18.20061,3.365813,1.621674,75.80652,79.0033,96.63419,15.80552,37.3,0.4593421,400216,"14430","MI",5,"Kildee","Dale","E.",75,"M","Democrat",15,704,1,5," MICHIGA",-0.355,0.274,1,0,0,"House Committee on Education and the Workforce House Committee on Resources",2,0,0,0,7,446,1,1,14.28571,109,"R",201,233,1,-0.4407145,24.39144
"5145","MI.6",0.2491144,5.015355,674389,3.826871,37.27914,259522,7.966955,92.03305,85.89599,72.41197,59.99568,44.16504,24.29852,13.23549,4.319094,1.796765,56542,43734,529309,8.9,33.87209,23.7,86.8,674389,1.606639,9.325033,8.428073,4.565911,1.982684,83.29851,87.57008,95.43409,15.55749,36.9,0.4616398,400414,"15446","MI",6,"Upton","Fred","Stephen",51,"M","Republican",10,704,1,6," MICHIGA",0.575,-0.177,1,0,0,"House Committee on Energy and Commerce",1,0,0,0,9,205,3,0,0,109,"R",201,233,1,-0.01783326,32.95644
"5146","MI.7",0.2228323,5.705733,684820,2.657633,43.52198,259671,7.19911,92.80089,86.568,75.28565,63.61973,48.07391,25.86234,13.918,4.103654,1.743745,59174,47872,540296,7.9,36.71173,21.8,88.5,684820,1.57545,6.404603,5.551532,3.506615,1.886335,87.65135,91.38124,96.49339,16.01311,38.2,0.4447245,400637,"20515","MI",7,"Schwarz","John","J.H.",67,"M","Republican",1,704,1,7," MICHIGA",0.429,-0.208,0,0,0,"House Committee on Agriculture House Committee on Armed Services House Committee on Science",3,0,0,0,5,246,0,0,0,109,"R",201,233,1,-0.03412122,32.62654
"5147","MI.8",0.236752,5.858319,696087,5.27276,42.2445,261707,7.072795,92.9272,88.75651,79.98831,70.91557,57.30416,36.38344,22.1599,6.971919,2.553619,69884,57105,548985,6.5,32.49069,32.1,91.7,696087,2.816027,5.649581,4.761617,3.682586,2.09514,86.98568,91.38901,96.31741,12.20379,36.1,0.4464155,400342,"20120","MI",8,"Rogers","Mike"," ",41,"M","Republican",3,704,1,8," MICHIGA",0.616,0.07,1,0,0,"House Committee on Energy and Commerce House Permanent Select Committee on Intelligence",2,0,0,0,23,189,5,2,8.695652,109,"R",201,233,1,0.869528,50.92898
"5148","MI.9",0.9794408,4.164592,672935,13.98694,51.01941,265288,4.886388,95.11361,91.51827,83.52847,75.43613,64.25583,46.46987,32.21178,16.96044,9.29405,98169,69305,532096,7,33.36409,47.3,92.3,672935,7.370994,10.77207,10.14184,3.65117,1.402216,77.86814,80.26035,96.34883,15.80985,39.6,0.5195145,400225,"29365","MI",9,"Knollenberg","Joseph","K.",71,"M","Republican",7,704,1,9," MICHIGA",0.55,0.056,1,0,0,"House Committee on Appropriations",1,0,0,0,9,64,3,2,22.22222,109,"R",201,233,1,1.969611,73.20997
"5149","MN.1",0.3703557,6.315214,631285,4.448704,42.66842,252393,6.46056,93.53944,87.79324,76.53263,63.69511,47.74063,25.81688,13.37557,4.754094,2.283344,59730,47531,502710,4.2,29.86951,23.8,88.6,631285,2.20265,1.724419,1.355964,3.84343,1.021567,91.65036,94.95727,96.15657,17.8078,37.8,0.4557609,400164,"29532","MN",1,"Gutknecht","Gilbert","W.",53,"M","Republican",6,704,1,1," MINNESO",0.819,0.318,0,0,0,"House Committee on Agriculture House Committee on Government Reform House Committee on Science",3,0,0,0,7,157,0,0,0,109,"R",201,233,1,0.05171872,34.36514
"5150","MN.2",0.3773441,6.282258,709697,6.296349,48.18619,260141,2.92995,97.07005,94.05899,88.7511,81.51118,68.73311,46.93532,27.51969,9.684748,3.869056,81750,70980,541129,4.4,23.4275,35.4,93.2,709697,4.187421,3.255897,2.686217,2.964364,1.209389,88.9226,91.99264,97.03564,10.48447,34.8,0.416054,400224,"20333","MN",2,"Kline","John","Paul",57,"M","Republican",2,704,1,2," MINNESO",0.718,0.115,0,0,0,"House Committee on Armed Services House Committee on Education and the Workforce",2,0,0,0,8,244,4,3,37.5,109,"R",201,233,1,1.46723,63.03479
"5151","MN.3",0.331656,4.718367,637106,9.667936,45.62383,251242,3.156717,96.84328,93.89115,87.83683,79.36691,66.52311,46.4576,31.33712,14.16164,7.860151,94715,70024,490582,4.5,26.28714,42.1,95,637106,6.022389,7.69558,6.597646,3.118947,1.86735,82.3673,85.49284,96.88105,14.15181,39.4,0.4871528,400332,"29126","MN",3,"Ramstad","James","M.",58,"M","Republican",8,704,1,3," MINNESO",0.787,-0.964,3,0,0,"House Committee on Ways and Means",1,0,0,0,26,255,0,0,0,109,"R",201,233,1,1.740828,68.57622
"5152","MN.4",0.829992,6.616704,598319,10.31089,42.98126,240617,7.989045,92.01096,87.33506,76.55278,66.42922,52.29182,32.83642,19.60044,6.938828,3.221302,67172,51832,465846,6.5,30.76789,37.1,90.6,598319,8.34137,9.930489,8.594412,6.613362,2.331365,74.41749,79.56274,93.38664,14.55361,36.8,0.481626,400259,"20122","MN",4,"McCollum","Betty","Louise",50,"F","Democrat",3,704,1,4," MINNESO",-0.404,-0.253,0,0,0,"House Committee on Education and the Workforce House Committee on International Relations",2,0,0,0,8,396,1,0,0,109,"R",201,233,1,0.9367805,52.29111
"5153","MN.5",1.045946,7.713579,593434,14.48468,35.35605,253182,8.92046,91.07954,84.30971,73.28444,62.7596,47.23085,28.677,16.82742,6.564053,2.812996,62933,47249,477179,6.8,27.81074,37.8,88.4,593434,5.394029,15.44839,13.66015,8.590677,2.905462,68.98493,75.86825,91.40932,13.3875,35.4,0.4928129,400354,"14656","MN",5,"Sabo","Martin","Olav",66,"M","Democrat",14,704,1,5," MINNESO",-0.52,0.41,1,0,0,"House Committee on Appropriations",1,0,0,0,4,140,0,0,0,109,"R",201,233,1,0.7890008,49.29799
"5154","MN.6",0.4052011,7.123852,730995,4.511659,55.16374,263460,4.073863,95.92614,92.62317,86.37402,78.61231,65.11007,42.00258,23.89812,7.432627,3.593335,77086,66169,560958,4.9,25.35448,28.3,92.3,730995,3.216711,2.616707,2.034898,1.923543,1.528601,91.41513,93.9373,98.07646,10.42688,34.2,0.4253384,400214,"20121","MN",6,"Kennedy","Mark","R.",47,"M","Republican",3,704,1,6," MINNESO",0.745,-0.129,2,0,0,"House Committee on Financial Services House Committee on Transportation and Infrastructure",2,0,0,0,21,284,0,0,0,109,"R",201,233,1,0.9438779,52.43486
"5155","MN.7",0.2508671,6.027917,619053,2.475555,39.64111,253415,7.598998,92.401,84.57195,72.86033,60.05722,42.60403,20.44196,9.94732,2.869207,1.254464,52767,43053,495418,4.6,31.90578,19.4,87.5,619053,1.002984,0.6634327,0.4590883,3.068719,1.252881,92.19194,95.14097,96.93128,19.38461,39.2,0.4334971,400316,"29127","MN",7,"Peterson","Collin","Clark",60,"M","Democrat",8,704,1,7," MINNESO",-0.151,1.058,0,0,0,"House Committee on Agriculture",1,0,0,0,14,383,0,0,0,109,"R",201,233,1,-0.3720926,25.7813
"5156","MN.8",0.2791975,6.847833,647212,1.37791,59.29581,267847,7.637569,92.36243,85.55295,72.53395,60.53493,43.68091,22.2922,10.49293,2.718343,1.204419,53242,44124,525263,6.4,35.52411,20,89.1,647212,0.773935,1.148928,0.7870682,0.982522,1.129614,93.93506,95.55262,99.01748,18.74085,39.7,0.4310426,400299,"14265","MN",8,"Oberstar","James","L.",70,"M","Democrat",16,704,1,8," MINNESO",-0.513,0.61,1,0,0,"House Committee on Transportation and Infrastructure",1,0,0,0,16,292,1,1,6.25,109,"R",201,233,1,-0.2663499,27.923
"5157","MO.1",0.3066852,7.395051,586595,3.821376,43.46895,238738,13.07542,86.92458,79.97093,65.58235,53.35598,37.17758,19.73419,10.96348,3.913914,1.943972,51722,37439,458662,10.1,36.14143,24.3,83,586595,2.274823,55.39819,53.7115,1.716005,2.037522,40.4475,42.99934,98.28399,15.86324,37.5,0.501253,400074,"20147","MO",1,"Clay","Wm.","Lacy",48,"M","Democrat",3,704,1,1," MISSOUR",-0.474,-0.093,1,0,0,"House Committee on Financial Services House Committee on Government Reform",2,0,1,0,23,360,2,1,4.347826,109,"R",201,233,1,-0.18738,29.52245
"5158","MO.2",0.1659426,5.922652,694216,4.901356,59.37812,258128,3.208486,96.79151,94.03939,86.57217,79.10494,66.27255,45.77535,30.51471,13.07994,6.124093,92149,69345,540718,3.9,30.3343,41.6,92,694216,3.079733,3.306464,2.698008,2.240657,1.206253,90.93654,93.5412,97.75934,14.84711,38.4,0.4680794,400005,"20123","MO",2,"Akin","W.","Todd",57,"M","Republican",3,704,1,2," MISSOUR",0.783,0.299,0,0,0,"House Committee on Armed Services House Committee on Science House Committee on Small Business",3,0,0,0,7,210,1,0,0,109,"R",201,233,1,1.689601,67.53866
"5159","MO.3",0.508614,6.392304,646856,5.707916,45.72342,260148,7.947784,92.05222,86.8717,75.06266,63.34702,47.29923,26.74747,14.03278,4.601611,1.770531,59104,47033,509163,6.7,32.80403,27,84.5,646856,2.261709,10.814,10.30569,2.028118,1.052012,84.192,86.72487,97.97188,14.8237,37.1,0.4499949,400638,"20516","MO",3,"Carnahan","Russ"," ",46,"M","Democrat",1,704,1,3," MISSOUR",-0.306,-0.013,1,0,0,"House Committee on International Relations House Committee on Transportation and Infrastructure",2,0,0,0,7,201,1,1,14.28571,109,"R",201,233,1,0.2321215,38.019
"5160","MO.4",0.429456,8.964304,657809,2.144239,39.8653,250601,9.102518,90.89748,83.13973,69.99254,55.2823,37.87415,17.29961,8.287277,2.322018,0.9441303,48332,39203,518408,5.5,36.47089,16.8,83.4,657809,1.042096,3.51257,3.14681,2.239556,1.592712,91.80826,94.3476,97.76044,17.26428,37.1,0.4333039,400377,"14451","MO",4,"Skelton","Ike"," ",73,"M","Democrat",15,704,1,4," MISSOUR",-0.18,0.684,0,0,0,"House Committee on Armed Services",1,0,0,0,3,154,1,0,0,109,"R",201,233,1,-0.6210788,20.73835
"5161","MO.5",0.3406452,5.071293,622642,5.094581,34.92324,259397,8.413744,91.58626,84.6918,71.6026,58.09743,43.07606,23.51569,12.07994,3.83659,1.759465,55374,42457,481985,8,31.28853,25.2,86.8,622642,1.808583,25.9923,24.78085,7.642755,2.484734,64.01415,69.39076,92.35725,15.27186,36.5,0.4638891,400639,"20517","MO",5,"Cleaver","Emanuel"," ",60,"M","Democrat",1,704,1,5," MISSOUR",-0.414,-0.079,1,0,0,"House Committee on Financial Services",1,0,1,0,23,288,0,0,0,109,"R",201,233,1,0.01441399,33.60957
"5162","MO.6",0.1737409,7.823606,664783,2.710509,40.09656,256009,6.231812,93.76819,87.85629,76.67465,64.68444,48.65884,27.44044,15.38501,4.325239,1.659317,59427,48358,522788,4.5,32.32324,24.3,88.9,664783,1.433701,4.042221,3.126133,2.915387,1.979292,90.40619,93.80625,97.08461,15.95333,37.7,0.4381517,400158,"20124","MO",6,"Graves","Sam","B.",41,"M","Republican",3,704,1,6," MISSOUR",0.622,0.223,1,0,0,"House Committee on Agriculture House Committee on Small Business House Committee on Transportation and Infrastructure",3,0,0,0,15,144,0,0,0,109,"R",201,233,1,0.1433436,36.2209
"5163","MO.7",0.3636799,9.801926,676969,2.366135,42.38357,273464,8.910862,91.08914,83.08406,67.68935,52.62484,35.22584,16.53417,7.365138,2.606924,1.564374,48617,36962,534566,5.9,35.39469,21.7,83.6,676969,1.063564,1.74587,1.184545,3.635322,2.783879,91.00845,95.55563,96.36468,16.91141,36.1,0.4605135,400034,"29735","MO",7,"Blunt","Roy"," ",54,"M","Republican",5,704,1,7," MISSOUR",0.633,0.295,1,0,0,"House Committee on Energy and Commerce",1,0,0,0,16,136,3,1,6.25,109,"R",201,233,1,-0.4388409,24.42938
"5164","MO.8",0.2102369,6.470887,634998,1.178901,42.33235,251233,12.92068,87.07932,76.67146,60.69625,46.87362,30.40405,13.63436,6.524223,1.683298,0.842246,42581,32604,502558,7.5,41.47004,13.7,76.2,634998,0.8899241,5.016394,4.55466,1.064885,1.331658,91.83305,93.87037,NA,18.961,38.2,0.4625488,400121,"29736","MO",8,"Emerson","Jo Ann","H.",54,"F","Republican",5,704,1,8," MISSOUR",0.386,0.44,1,0,0,"House Committee on Appropriations",1,0,0,0,18,197,1,1,5.555556,109,"R",201,233,1,-0.9144538,14.79636
